"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request body without new password, /api/v1/account/change-password returns 401.","204","When request body without new password, /api/v1/account/change-password returns 401","Unit Tests","Thu Oct 23 01:49:59 GMT 2025","passed","Thu Oct 23 01:49:59 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request without body, /api/v1/account/recovery-password returns 400.","94","When request without body, /api/v1/account/recovery-password returns 400","Unit Tests","Thu Oct 23 01:49:57 GMT 2025","passed","Thu Oct 23 01:49:57 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request without access token header, /api/v1/auth/logout returns 401.","109","When request without access token header, /api/v1/auth/logout returns 401","Unit Tests","Thu Oct 23 01:49:54 GMT 2025","failed","Thu Oct 23 01:49:54 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request with invalid body, /api/v1/auth/login returns 400.","231","When request with invalid body, /api/v1/auth/login returns 400","Unit Tests","Thu Oct 23 01:49:55 GMT 2025","passed","Thu Oct 23 01:49:55 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request body with empty old password, /api/v1/account/change-password returns 401.","275","When request body with empty old password, /api/v1/account/change-password returns 401","Unit Tests","Thu Oct 23 01:49:58 GMT 2025","passed","Thu Oct 23 01:49:59 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request without body, /api/v1/account/change-password returns 400.","223","When request without body, /api/v1/account/change-password returns 400","Unit Tests","Thu Oct 23 01:49:57 GMT 2025","passed","Thu Oct 23 01:49:57 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request is valid, /api/v1/auth/refresh returns 200.","1781","When request is valid, /api/v1/auth/refresh returns 200","Unit Tests","Thu Oct 23 01:49:52 GMT 2025","passed","Thu Oct 23 01:49:54 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request with empty body, /api/v1/auth/login returns 400.","212","When request with empty body, /api/v1/auth/login returns 400","Unit Tests","Thu Oct 23 01:49:56 GMT 2025","failed","Thu Oct 23 01:49:56 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request without body, /api/v1/auth/login returns 400.","229","When request without body, /api/v1/auth/login returns 400","Unit Tests","Thu Oct 23 01:49:55 GMT 2025","passed","Thu Oct 23 01:49:55 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request with invalid access token header, /api/v1/auth/login returns 401.","91","When request with invalid access token header , /api/v1/auth/login returns 401","Unit Tests","Thu Oct 23 01:49:56 GMT 2025","passed","Thu Oct 23 01:49:56 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
