"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request body without new password, POST /api/v1/account/change-password returns 400.","270","When request body without new password, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:11:48 GMT 2025","failed","Wed Oct 29 05:11:48 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request body without email, POST /api/v1/auth/login returns 400.","215","When request body without email, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:11:44 GMT 2025","failed","Wed Oct 29 05:11:44 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request is valid, POST /api/v1/auth/logout returns 204.","213","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 05:11:44 GMT 2025","passed","Wed Oct 29 05:11:44 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request with empty body, POST /api/v1/account/change-password returns 400.","198","When request with empty body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:11:47 GMT 2025","failed","Wed Oct 29 05:11:47 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","88","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 05:11:46 GMT 2025","passed","Wed Oct 29 05:11:46 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request body with wrong password, POST /api/v1/auth/login returns 401.","279","When request body with wrong password, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:11:45 GMT 2025","passed","Wed Oct 29 05:11:45 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request without access token header, POST /api/v1/account/change-password returns 401.","95","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:11:47 GMT 2025","failed","Wed Oct 29 05:11:47 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request with invalid access token, POST /api/v1/auth/logout returns 401.","118","When request with invalid access token, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 05:11:43 GMT 2025","passed","Wed Oct 29 05:11:44 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","265","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:11:48 GMT 2025","passed","Wed Oct 29 05:11:48 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request is valid, POST /api/v1/auth/login returns 200 and valid response.","226","When request is valid, POST /api/v1/auth/login returns 200 and valid response","Unit Tests","Wed Oct 29 05:11:44 GMT 2025","passed","Wed Oct 29 05:11:44 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request without body, POST /api/v1/auth/refresh returns 400.","219","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Wed Oct 29 05:11:43 GMT 2025","passed","Wed Oct 29 05:11:43 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request body without old password, POST /api/v1/account/change-password returns 401.","206","When request body without old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:11:46 GMT 2025","failed","Wed Oct 29 05:11:47 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request is valid, POST /api/v1/auth/refresh returns 200.","1248","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 05:11:42 GMT 2025","passed","Wed Oct 29 05:11:43 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","98","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 05:11:46 GMT 2025","failed","Wed Oct 29 05:11:46 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request without access token header, POST /api/v1/auth/logout returns 401.","99","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 05:11:44 GMT 2025","failed","Wed Oct 29 05:11:44 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request without access token header, GET /api/v1/account/me returns 401.","90","When request without access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 05:11:48 GMT 2025","failed","Wed Oct 29 05:11:48 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1584","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 05:11:40 GMT 2025","failed","Wed Oct 29 05:11:42 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
