"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request body without email, POST /api/v1/auth/login returns 400.","162","When request body without email, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:34:35 GMT 2025","broken","Wed Oct 29 04:34:35 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","156","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:34:38 GMT 2025","broken","Wed Oct 29 04:34:38 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request body with wrong email, POST /api/v1/auth/login returns 401.","159","When request body with wrong email, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 04:34:36 GMT 2025","broken","Wed Oct 29 04:34:36 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request with invalid body, POST /api/v1/auth/login returns 400.","156","When request with invalid body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:34:35 GMT 2025","broken","Wed Oct 29 04:34:35 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request without body, POST /api/v1/auth/login returns 400.","159","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:34:35 GMT 2025","broken","Wed Oct 29 04:34:36 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request is valid, POST /api/v1/auth/logout returns 204.","162","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 04:34:35 GMT 2025","broken","Wed Oct 29 04:34:35 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request with empty body, POST /api/v1/account/recovery-password returns 400.","85","When request with empty body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 04:34:37 GMT 2025","failed","Wed Oct 29 04:34:37 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request without body, POST /api/v1/account/change-password returns 400.","159","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 04:34:37 GMT 2025","broken","Wed Oct 29 04:34:37 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request with empty refresh token header, POST /api/v1/auth/refresh returns 401.","95","When request with empty refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 04:34:34 GMT 2025","broken","Wed Oct 29 04:34:34 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request body with wrong password, POST /api/v1/auth/login returns 401.","172","When request body with wrong password, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 04:34:36 GMT 2025","broken","Wed Oct 29 04:34:36 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request without body, POST /api/v1/account/recovery-password returns 400.","88","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 04:34:37 GMT 2025","passed","Wed Oct 29 04:34:37 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request with empty body, POST /api/v1/account/change-password returns 400.","158","When request with empty body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 04:34:37 GMT 2025","broken","Wed Oct 29 04:34:37 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request without access token header, POST /api/v1/account/change-password returns 401.","89","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:34:37 GMT 2025","broken","Wed Oct 29 04:34:37 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request body without old password, POST /api/v1/account/change-password returns 401.","156","When request body without old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:34:37 GMT 2025","broken","Wed Oct 29 04:34:37 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","156","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Wed Oct 29 04:34:38 GMT 2025","broken","Wed Oct 29 04:34:38 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request without access token header, POST /api/v1/auth/logout returns 401.","89","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 04:34:35 GMT 2025","failed","Wed Oct 29 04:34:35 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request is valid, POST /api/v1/auth/login returns 200 and valid response.","162","When request is valid, POST /api/v1/auth/login returns 200 and valid response","Unit Tests","Wed Oct 29 04:34:35 GMT 2025","broken","Wed Oct 29 04:34:35 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request body without new password, POST /api/v1/account/change-password returns 400.","156","When request body without new password, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 04:34:38 GMT 2025","broken","Wed Oct 29 04:34:38 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request is valid, POST /api/v1/auth/refresh returns 200.","187","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 04:34:34 GMT 2025","broken","Wed Oct 29 04:34:34 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request without body, POST /api/v1/auth/refresh returns 400.","164","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Wed Oct 29 04:34:34 GMT 2025","broken","Wed Oct 29 04:34:34 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","81","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:34:38 GMT 2025","passed","Wed Oct 29 04:34:38 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1088","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 04:34:33 GMT 2025","broken","Wed Oct 29 04:34:34 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request body with invalid email, POST /api/v1/account/recovery-password returns 422.","89","When request body with invalid email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 04:34:37 GMT 2025","failed","Wed Oct 29 04:34:37 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request with invalid access token header, POST /api/v1/auth/login returns 401.","87","When request with invalid access token header , POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 04:34:36 GMT 2025","passed","Wed Oct 29 04:34:36 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","158","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Wed Oct 29 04:34:37 GMT 2025","broken","Wed Oct 29 04:34:38 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request with invalid access token, POST /api/v1/auth/logout returns 401.","227","When request with invalid access token, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 04:34:34 GMT 2025","passed","Wed Oct 29 04:34:35 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request with empty body, POST /api/v1/auth/login returns 400.","168","When request with empty body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:34:36 GMT 2025","broken","Wed Oct 29 04:34:36 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","90","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 04:34:36 GMT 2025","passed","Wed Oct 29 04:34:36 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","125","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 04:34:36 GMT 2025","failed","Wed Oct 29 04:34:36 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request without access token header, GET /api/v1/account/me returns 401.","83","When request without access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 04:34:38 GMT 2025","broken","Wed Oct 29 04:34:38 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request is valid, POST /api/v1/account/change-password returns 204 and valid response.","158","When request is valid, POST /api/v1/account/change-password returns 204 and valid response","Unit Tests","Wed Oct 29 04:34:38 GMT 2025","broken","Wed Oct 29 04:34:38 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request without invalid access token header, GET /api/v1/account/me returns 401.","85","When request without invalid access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 04:34:38 GMT 2025","passed","Wed Oct 29 04:34:38 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
