"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request with empty body, /api/v1/account/recovery-password returns 400.","98","When request with empty body, /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 22 18:35:14 GMT 2025","failed","Wed Oct 22 18:35:15 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request is valid, /api/v1/auth/refresh returns 200.","2108","When request is valid, /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 22 18:35:09 GMT 2025","passed","Wed Oct 22 18:35:11 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body without new password, /api/v1/account/change-password returns 401.","209","When request body without new password, /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 22 18:35:16 GMT 2025","passed","Wed Oct 22 18:35:17 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request with invalid access token header, /api/v1/auth/login returns 401.","94","When request with invalid access token header , /api/v1/auth/login returns 401","Unit Tests","Wed Oct 22 18:35:13 GMT 2025","passed","Wed Oct 22 18:35:13 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request without access token header, /api/v1/account/change-password returns 401.","105","When request without access token header, /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 22 18:35:15 GMT 2025","failed","Wed Oct 22 18:35:15 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request body with empty new password, /api/v1/account/change-password returns 401.","367","When request body with empty new password, /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 22 18:35:15 GMT 2025","failed","Wed Oct 22 18:35:16 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request body with empty old password, /api/v1/account/change-password returns 401.","296","When request body with empty old password, /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 22 18:35:16 GMT 2025","passed","Wed Oct 22 18:35:16 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request is valid, /api/v1/auth/login returns 200 and valid response.","226","When request is valid, /api/v1/auth/login returns 200 and valid response","Unit Tests","Wed Oct 22 18:35:12 GMT 2025","passed","Wed Oct 22 18:35:12 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request body with empty email, /api/v1/account/recovery-password returns 401.","108","When request body with empty email, /api/v1/account/recovery-password returns 401","Unit Tests","Wed Oct 22 18:35:14 GMT 2025","failed","Wed Oct 22 18:35:14 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request body with wrong password, /api/v1/auth/login returns 401.","306","When request body with wrong password, /api/v1/auth/login returns 401","Unit Tests","Wed Oct 22 18:35:13 GMT 2025","passed","Wed Oct 22 18:35:14 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
