"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request without access token header, /api/v1/auth/logout returns 401.","101","When request without access token header, /api/v1/auth/logout returns 401","Unit Tests","Mon Oct 27 17:35:26 GMT 2025","failed","Mon Oct 27 17:35:26 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request body with invalid email, /api/v1/account/recovery-password returns 401.","97","When request body with invalid email, /api/v1/account/recovery-password returns 401","Unit Tests","Mon Oct 27 17:35:29 GMT 2025","failed","Mon Oct 27 17:35:29 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request body with wrong email, /api/v1/auth/login returns 401.","304","When request body with wrong email, /api/v1/auth/login returns 401","Unit Tests","Mon Oct 27 17:35:27 GMT 2025","passed","Mon Oct 27 17:35:27 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request without body, /api/v1/auth/login returns 400.","216","When request without body, /api/v1/auth/login returns 400","Unit Tests","Mon Oct 27 17:35:27 GMT 2025","passed","Mon Oct 27 17:35:27 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request body with empty old password, /api/v1/account/change-password returns 401.","282","When request body with empty old password, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 17:35:30 GMT 2025","passed","Mon Oct 27 17:35:30 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request body with wrong password, /api/v1/auth/login returns 401.","287","When request body with wrong password, /api/v1/auth/login returns 401","Unit Tests","Mon Oct 27 17:35:28 GMT 2025","passed","Mon Oct 27 17:35:28 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request is valid, /api/v1/account/me returns 200 and valid response.","202","When request is valid, /api/v1/account/me returns 200 and valid response","Unit Tests","Mon Oct 27 17:35:31 GMT 2025","passed","Mon Oct 27 17:35:31 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request is valid, /api/v1/auth/refresh returns 200.","1704","When request is valid, /api/v1/auth/refresh returns 200","Unit Tests","Mon Oct 27 17:35:24 GMT 2025","passed","Mon Oct 27 17:35:26 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body without new password, /api/v1/account/change-password returns 401.","204","When request body without new password, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 17:35:30 GMT 2025","passed","Mon Oct 27 17:35:31 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request with invalid access token header, /api/v1/auth/login returns 401.","91","When request with invalid access token header , /api/v1/auth/login returns 401","Unit Tests","Mon Oct 27 17:35:27 GMT 2025","passed","Mon Oct 27 17:35:28 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request with invalid access token, /api/v1/auth/logout returns 401.","106","When request with invalid access token, /api/v1/auth/logout returns 401","Unit Tests","Mon Oct 27 17:35:26 GMT 2025","passed","Mon Oct 27 17:35:26 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request without access token header, /api/v1/account/me returns 401.","88","When request without access token header, /api/v1/account/me returns 401","Unit Tests","Mon Oct 27 17:35:31 GMT 2025","failed","Mon Oct 27 17:35:31 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request body without email, /api/v1/auth/login returns 400.","220","When request body without email, /api/v1/auth/login returns 400","Unit Tests","Mon Oct 27 17:35:26 GMT 2025","failed","Mon Oct 27 17:35:27 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request with empty body, /api/v1/auth/login returns 400.","215","When request with empty body, /api/v1/auth/login returns 400","Unit Tests","Mon Oct 27 17:35:28 GMT 2025","failed","Mon Oct 27 17:35:28 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request with invalid refresh token header, /api/v1/auth/refresh returns 401.","1205","When request with invalid refresh token header, /api/v1/auth/refresh returns 401","Unit Tests","Mon Oct 27 17:35:22 GMT 2025","failed","Mon Oct 27 17:35:24 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request is valid, /api/v1/auth/login returns 200 and valid response.","209","When request is valid, /api/v1/auth/login returns 200 and valid response","Unit Tests","Mon Oct 27 17:35:26 GMT 2025","passed","Mon Oct 27 17:35:26 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request with empty body, /api/v1/account/recovery-password returns 400.","109","When request with empty body, /api/v1/account/recovery-password returns 400","Unit Tests","Mon Oct 27 17:35:28 GMT 2025","failed","Mon Oct 27 17:35:29 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request is valid, /api/v1/account/recovery-password returns 204 and valid response.","126","When request is valid, /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Mon Oct 27 17:35:28 GMT 2025","passed","Mon Oct 27 17:35:28 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request body with empty new password, /api/v1/account/change-password returns 401.","361","When request body with empty new password, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 17:35:29 GMT 2025","failed","Mon Oct 27 17:35:30 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request body without old password, /api/v1/account/change-password returns 401.","210","When request body without old password, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 17:35:29 GMT 2025","failed","Mon Oct 27 17:35:29 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request body with empty email, /api/v1/account/recovery-password returns 401.","134","When request body with empty email, /api/v1/account/recovery-password returns 401","Unit Tests","Mon Oct 27 17:35:28 GMT 2025","failed","Mon Oct 27 17:35:28 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request with invalid access token header, /api/v1/account/change-password returns 401.","94","When request with invalid access token header, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 17:35:31 GMT 2025","passed","Mon Oct 27 17:35:31 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request with empty refresh token header, /api/v1/auth/refresh returns 401.","154","When request with empty refresh token header, /api/v1/auth/refresh returns 401","Unit Tests","Mon Oct 27 17:35:24 GMT 2025","failed","Mon Oct 27 17:35:24 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request without body, /api/v1/auth/refresh returns 400.","231","When request without body, /api/v1/auth/refresh returns 400","Unit Tests","Mon Oct 27 17:35:26 GMT 2025","passed","Mon Oct 27 17:35:26 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request without body, /api/v1/account/recovery-password returns 400.","102","When request without body, /api/v1/account/recovery-password returns 400","Unit Tests","Mon Oct 27 17:35:28 GMT 2025","passed","Mon Oct 27 17:35:28 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request is valid, /api/v1/account/change-password returns 204 and valid response.","353","When request is valid, /api/v1/account/change-password returns 204 and valid response","Unit Tests","Mon Oct 27 17:35:30 GMT 2025","passed","Mon Oct 27 17:35:30 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request is valid, /api/v1/auth/logout returns 204.","214","When request is valid, /api/v1/auth/logout returns 204","Unit Tests","Mon Oct 27 17:35:26 GMT 2025","passed","Mon Oct 27 17:35:26 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request without access token header, /api/v1/account/change-password returns 401.","92","When request without access token header, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 17:35:29 GMT 2025","failed","Mon Oct 27 17:35:29 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request with empty body, /api/v1/account/change-password returns 400.","204","When request with empty body, /api/v1/account/change-password returns 400","Unit Tests","Mon Oct 27 17:35:29 GMT 2025","failed","Mon Oct 27 17:35:29 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request with invalid body, /api/v1/auth/login returns 400.","207","When request with invalid body, /api/v1/auth/login returns 400","Unit Tests","Mon Oct 27 17:35:27 GMT 2025","passed","Mon Oct 27 17:35:27 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request without invalid access token header, /api/v1/account/me returns 401.","84","When request without invalid access token header, /api/v1/account/me returns 401","Unit Tests","Mon Oct 27 17:35:31 GMT 2025","passed","Mon Oct 27 17:35:31 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request without body, /api/v1/account/change-password returns 400.","222","When request without body, /api/v1/account/change-password returns 400","Unit Tests","Mon Oct 27 17:35:29 GMT 2025","passed","Mon Oct 27 17:35:29 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
