"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","198","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Wed Oct 29 12:57:43 GMT 2025","passed","Wed Oct 29 12:57:43 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request without body, POST /api/v1/auth/login returns 400.","209","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 12:57:39 GMT 2025","passed","Wed Oct 29 12:57:40 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request is valid, POST /api/v1/auth/logout returns 204.","229","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 12:57:39 GMT 2025","passed","Wed Oct 29 12:57:39 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request is valid, POST /api/v1/auth/refresh returns 200.","1479","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 12:57:37 GMT 2025","passed","Wed Oct 29 12:57:38 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request without body, POST /api/v1/account/recovery-password returns 400.","96","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 12:57:41 GMT 2025","passed","Wed Oct 29 12:57:41 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request body without old password, POST /api/v1/account/change-password returns 401.","205","When request body without old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 12:57:41 GMT 2025","failed","Wed Oct 29 12:57:41 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","81","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 12:57:43 GMT 2025","passed","Wed Oct 29 12:57:43 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","337","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Wed Oct 29 12:57:42 GMT 2025","failed","Wed Oct 29 12:57:42 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request without body, POST /api/v1/account/change-password returns 400.","197","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 12:57:41 GMT 2025","passed","Wed Oct 29 12:57:41 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request without body, POST /api/v1/auth/refresh returns 400.","234","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Wed Oct 29 12:57:38 GMT 2025","passed","Wed Oct 29 12:57:38 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request body without email, POST /api/v1/auth/login returns 400.","211","When request body without email, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 12:57:39 GMT 2025","failed","Wed Oct 29 12:57:39 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","90","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 12:57:41 GMT 2025","failed","Wed Oct 29 12:57:41 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request is valid, POST /api/v1/auth/login returns 200 and valid response.","225","When request is valid, POST /api/v1/auth/login returns 200 and valid response","Unit Tests","Wed Oct 29 12:57:39 GMT 2025","passed","Wed Oct 29 12:57:39 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
