"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request is valid, /api/v1/account/change-password returns 204 and valid response.","354","When request is valid, /api/v1/account/change-password returns 204 and valid response","Unit Tests","Thu Oct 23 00:34:34 GMT 2025","passed","Thu Oct 23 00:34:34 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request body without new password, /api/v1/account/change-password returns 401.","212","When request body without new password, /api/v1/account/change-password returns 401","Unit Tests","Thu Oct 23 00:34:34 GMT 2025","passed","Thu Oct 23 00:34:34 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request without invalid access token header, /api/v1/account/me returns 401.","91","When request without invalid access token header, /api/v1/account/me returns 401","Unit Tests","Thu Oct 23 00:34:35 GMT 2025","passed","Thu Oct 23 00:34:35 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request with invalid access token, /api/v1/auth/logout returns 401.","113","When request with invalid access token, /api/v1/auth/logout returns 401","Unit Tests","Thu Oct 23 00:34:29 GMT 2025","passed","Thu Oct 23 00:34:29 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request with empty refresh token header, /api/v1/auth/refresh returns 401.","131","When request with empty refresh token header, /api/v1/auth/refresh returns 401","Unit Tests","Thu Oct 23 00:34:27 GMT 2025","failed","Thu Oct 23 00:34:27 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request without body, /api/v1/account/recovery-password returns 400.","103","When request without body, /api/v1/account/recovery-password returns 400","Unit Tests","Thu Oct 23 00:34:32 GMT 2025","passed","Thu Oct 23 00:34:32 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request body with invalid email, /api/v1/account/recovery-password returns 401.","101","When request body with invalid email, /api/v1/account/recovery-password returns 401","Unit Tests","Thu Oct 23 00:34:32 GMT 2025","failed","Thu Oct 23 00:34:32 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request is valid, /api/v1/auth/logout returns 204.","276","When request is valid, /api/v1/auth/logout returns 204","Unit Tests","Thu Oct 23 00:34:30 GMT 2025","passed","Thu Oct 23 00:34:30 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request without access token header, /api/v1/auth/logout returns 401.","122","When request without access token header, /api/v1/auth/logout returns 401","Unit Tests","Thu Oct 23 00:34:29 GMT 2025","failed","Thu Oct 23 00:34:30 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request with invalid access token header, /api/v1/account/change-password returns 401.","89","When request with invalid access token header, /api/v1/account/change-password returns 401","Unit Tests","Thu Oct 23 00:34:34 GMT 2025","passed","Thu Oct 23 00:34:35 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request without body, /api/v1/auth/login returns 400.","235","When request without body, /api/v1/auth/login returns 400","Unit Tests","Thu Oct 23 00:34:31 GMT 2025","passed","Thu Oct 23 00:34:31 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request body with wrong email, /api/v1/auth/login returns 401.","307","When request body with wrong email, /api/v1/auth/login returns 401","Unit Tests","Thu Oct 23 00:34:31 GMT 2025","passed","Thu Oct 23 00:34:31 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request body with empty old password, /api/v1/account/change-password returns 401.","282","When request body with empty old password, /api/v1/account/change-password returns 401","Unit Tests","Thu Oct 23 00:34:34 GMT 2025","passed","Thu Oct 23 00:34:34 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request without access token header, /api/v1/account/change-password returns 401.","99","When request without access token header, /api/v1/account/change-password returns 401","Unit Tests","Thu Oct 23 00:34:33 GMT 2025","failed","Thu Oct 23 00:34:33 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request body with empty email, /api/v1/account/recovery-password returns 401.","99","When request body with empty email, /api/v1/account/recovery-password returns 401","Unit Tests","Thu Oct 23 00:34:32 GMT 2025","failed","Thu Oct 23 00:34:32 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request with invalid access token header, /api/v1/auth/login returns 401.","96","When request with invalid access token header , /api/v1/auth/login returns 401","Unit Tests","Thu Oct 23 00:34:31 GMT 2025","passed","Thu Oct 23 00:34:31 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request body with wrong password, /api/v1/auth/login returns 401.","301","When request body with wrong password, /api/v1/auth/login returns 401","Unit Tests","Thu Oct 23 00:34:31 GMT 2025","passed","Thu Oct 23 00:34:32 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request without access token header, /api/v1/account/me returns 401.","95","When request without access token header, /api/v1/account/me returns 401","Unit Tests","Thu Oct 23 00:34:35 GMT 2025","failed","Thu Oct 23 00:34:35 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request is valid, /api/v1/account/recovery-password returns 204 and valid response.","173","When request is valid, /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Thu Oct 23 00:34:32 GMT 2025","passed","Thu Oct 23 00:34:32 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request with empty body, /api/v1/auth/login returns 400.","228","When request with empty body, /api/v1/auth/login returns 400","Unit Tests","Thu Oct 23 00:34:32 GMT 2025","failed","Thu Oct 23 00:34:32 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request with invalid body, /api/v1/auth/login returns 400.","241","When request with invalid body, /api/v1/auth/login returns 400","Unit Tests","Thu Oct 23 00:34:30 GMT 2025","passed","Thu Oct 23 00:34:31 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request body with empty new password, /api/v1/account/change-password returns 401.","382","When request body with empty new password, /api/v1/account/change-password returns 401","Unit Tests","Thu Oct 23 00:34:33 GMT 2025","failed","Thu Oct 23 00:34:34 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request is valid, /api/v1/account/me returns 200 and valid response.","204","When request is valid, /api/v1/account/me returns 200 and valid response","Unit Tests","Thu Oct 23 00:34:35 GMT 2025","passed","Thu Oct 23 00:34:35 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request without body, /api/v1/account/change-password returns 400.","226","When request without body, /api/v1/account/change-password returns 400","Unit Tests","Thu Oct 23 00:34:32 GMT 2025","passed","Thu Oct 23 00:34:33 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request with empty body, /api/v1/account/recovery-password returns 400.","94","When request with empty body, /api/v1/account/recovery-password returns 400","Unit Tests","Thu Oct 23 00:34:32 GMT 2025","failed","Thu Oct 23 00:34:32 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request is valid, /api/v1/auth/refresh returns 200.","1921","When request is valid, /api/v1/auth/refresh returns 200","Unit Tests","Thu Oct 23 00:34:27 GMT 2025","passed","Thu Oct 23 00:34:29 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body without email, /api/v1/auth/login returns 400.","232","When request body without email, /api/v1/auth/login returns 400","Unit Tests","Thu Oct 23 00:34:30 GMT 2025","failed","Thu Oct 23 00:34:30 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
