"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request is valid, PUT /api/v1/users/{id}/roles/{role-id} returns 200 and valid response.","190","When request is valid, PUT /api/v1/users/{id}/roles/{role-id} returns 200 and valid response [3] user_creator_role=ORGANIZER","Controller tests","Thu Nov 06 12:15:18 UTC 2025","passed","Thu Nov 06 12:15:18 UTC 2025","PUT /api/v1/users/{id}/roles/{role-id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UserRoleTests$AddRoleTests","AddRoleSuccessWithAllowedRole"
"When request is valid, PUT /api/v1/users/{id} returns 200 and valid response.","253","When request is valid, PUT /api/v1/users/{id} returns 200 and valid response [1] user_creator_role=ADMIN","Controller tests","Thu Nov 06 12:15:26 UTC 2025","passed","Thu Nov 06 12:15:27 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserSuccessWithAllowedRoles"
"When request is valid, PUT /api/v1/users/{id} returns 200 and valid response.","261","When request is valid, PUT /api/v1/users/{id} returns 200 and valid response [2] user_creator_role=SYSADMIN","Controller tests","Thu Nov 06 12:15:27 UTC 2025","passed","Thu Nov 06 12:15:27 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserSuccessWithAllowedRoles"
"When request with invalid access token header, GET /api/v1/users/{id} returns 401.","85","When request with invalid access token header, GET /api/v1/users/{id} returns 401","Controller tests","Thu Nov 06 12:15:28 UTC 2025","passed","Thu Nov 06 12:15:28 UTC 2025","GET /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$GetUserTests","GetUserWithInvalidToken"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","88","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Controller tests","Thu Nov 06 12:15:09 UTC 2025","passed","Thu Nov 06 12:15:09 UTC 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When valid request with missing roles, GET /api/v1/users returns 401.","173","When valid request with missing roles, GET /api/v1/users returns 401 [3] user_creator_role=LECTURER","Controller tests","Thu Nov 06 12:15:31 UTC 2025","failed","Thu Nov 06 12:15:31 UTC 2025","GET /api/v1/users","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$GetUsersTests","GetUsersWithNotAllowedRole"
"When request with invalid access token header, DELETE /api/v1/users/{id}/roles/{role-id} returns 401.","83","When request with invalid access token header, DELETE /api/v1/users/{id}/roles/{role-id} returns 401","Controller tests","Thu Nov 06 12:15:17 UTC 2025","passed","Thu Nov 06 12:15:17 UTC 2025","DELETE /api/v1/users/{id}/roles/{role-id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UserRoleTests$RemoveRoleTests","RemoveRoleWithInvalidToken"
"When request with invalid id url parameter, GET /api/v1/users/{id} returns 400.","186","When request with invalid id url parameter, GET /api/v1/users/{id} returns 400","Controller tests","Thu Nov 06 12:15:28 UTC 2025","passed","Thu Nov 06 12:15:28 UTC 2025","GET /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$GetUserTests","GetUserWithInvalidIdUrlParameter"
"When request is valid, POST /api/v1/users returns 200 and valid response.","260","When request is valid, POST /api/v1/users returns 200 and valid response [3] user_creator_role=ORGANIZER","Controller tests","Thu Nov 06 12:15:35 UTC 2025","passed","Thu Nov 06 12:15:35 UTC 2025","POST /api/v1/users","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$CreateUserTests","CreateUserSuccessWithAllowedRoles"
"When request with invalid access token header, POST /api/v1/auth/login returns 401.","84","When request with invalid access token header , POST /api/v1/auth/login returns 401","Controller tests","Thu Nov 06 12:15:06 UTC 2025","passed","Thu Nov 06 12:15:06 UTC 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","LoginWithInvalidToken"
