"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request is valid, /api/v1/auth/login returns 200 and valid response.","219","When request is valid, /api/v1/auth/login returns 200 and valid response","Unit Tests","Mon Oct 27 18:06:28 GMT 2025","passed","Mon Oct 27 18:06:28 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request with empty body, /api/v1/auth/login returns 400.","212","When request with empty body, /api/v1/auth/login returns 400","Unit Tests","Mon Oct 27 18:06:29 GMT 2025","failed","Mon Oct 27 18:06:30 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request body with wrong password, /api/v1/auth/login returns 401.","287","When request body with wrong password, /api/v1/auth/login returns 401","Unit Tests","Mon Oct 27 18:06:29 GMT 2025","passed","Mon Oct 27 18:06:29 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request is valid, /api/v1/auth/refresh returns 200.","1924","When request is valid, /api/v1/auth/refresh returns 200","Unit Tests","Mon Oct 27 18:06:25 GMT 2025","passed","Mon Oct 27 18:06:27 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body without old password, /api/v1/account/change-password returns 401.","220","When request body without old password, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 18:06:30 GMT 2025","failed","Mon Oct 27 18:06:31 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request body with invalid email, /api/v1/account/recovery-password returns 401.","87","When request body with invalid email, /api/v1/account/recovery-password returns 401","Unit Tests","Mon Oct 27 18:06:30 GMT 2025","failed","Mon Oct 27 18:06:30 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request without body, /api/v1/account/recovery-password returns 400.","98","When request without body, /api/v1/account/recovery-password returns 400","Unit Tests","Mon Oct 27 18:06:30 GMT 2025","passed","Mon Oct 27 18:06:30 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request without body, /api/v1/auth/login returns 400.","235","When request without body, /api/v1/auth/login returns 400","Unit Tests","Mon Oct 27 18:06:28 GMT 2025","passed","Mon Oct 27 18:06:29 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request body with wrong email, /api/v1/auth/login returns 401.","289","When request body with wrong email, /api/v1/auth/login returns 401","Unit Tests","Mon Oct 27 18:06:29 GMT 2025","passed","Mon Oct 27 18:06:29 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request is valid, /api/v1/account/recovery-password returns 204 and valid response.","90","When request is valid, /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Mon Oct 27 18:06:30 GMT 2025","passed","Mon Oct 27 18:06:30 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request body with empty old password, /api/v1/account/change-password returns 401.","280","When request body with empty old password, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 18:06:32 GMT 2025","passed","Mon Oct 27 18:06:32 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request with invalid refresh token header, /api/v1/auth/refresh returns 401.","1470","When request with invalid refresh token header, /api/v1/auth/refresh returns 401","Unit Tests","Mon Oct 27 18:06:23 GMT 2025","failed","Mon Oct 27 18:06:25 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request with empty refresh token header, /api/v1/auth/refresh returns 401.","133","When request with empty refresh token header, /api/v1/auth/refresh returns 401","Unit Tests","Mon Oct 27 18:06:25 GMT 2025","failed","Mon Oct 27 18:06:25 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request body with empty new password, /api/v1/account/change-password returns 401.","365","When request body with empty new password, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 18:06:31 GMT 2025","failed","Mon Oct 27 18:06:31 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request is valid, /api/v1/account/change-password returns 204 and valid response.","361","When request is valid, /api/v1/account/change-password returns 204 and valid response","Unit Tests","Mon Oct 27 18:06:31 GMT 2025","passed","Mon Oct 27 18:06:32 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request without body, /api/v1/auth/refresh returns 400.","243","When request without body, /api/v1/auth/refresh returns 400","Unit Tests","Mon Oct 27 18:06:27 GMT 2025","passed","Mon Oct 27 18:06:27 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request with invalid access token, /api/v1/auth/logout returns 401.","103","When request with invalid access token, /api/v1/auth/logout returns 401","Unit Tests","Mon Oct 27 18:06:27 GMT 2025","passed","Mon Oct 27 18:06:27 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request without access token header, /api/v1/auth/logout returns 401.","115","When request without access token header, /api/v1/auth/logout returns 401","Unit Tests","Mon Oct 27 18:06:27 GMT 2025","failed","Mon Oct 27 18:06:28 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request with empty body, /api/v1/account/recovery-password returns 400.","92","When request with empty body, /api/v1/account/recovery-password returns 400","Unit Tests","Mon Oct 27 18:06:30 GMT 2025","failed","Mon Oct 27 18:06:30 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request with invalid access token header, /api/v1/auth/login returns 401.","86","When request with invalid access token header , /api/v1/auth/login returns 401","Unit Tests","Mon Oct 27 18:06:29 GMT 2025","passed","Mon Oct 27 18:06:29 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request with empty body, /api/v1/account/change-password returns 400.","210","When request with empty body, /api/v1/account/change-password returns 400","Unit Tests","Mon Oct 27 18:06:31 GMT 2025","failed","Mon Oct 27 18:06:31 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request without access token header, /api/v1/account/me returns 401.","109","When request without access token header, /api/v1/account/me returns 401","Unit Tests","Mon Oct 27 18:06:32 GMT 2025","failed","Mon Oct 27 18:06:32 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request without access token header, /api/v1/account/change-password returns 401.","97","When request without access token header, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 18:06:31 GMT 2025","failed","Mon Oct 27 18:06:31 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request with invalid access token header, /api/v1/account/change-password returns 401.","83","When request with invalid access token header, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 18:06:32 GMT 2025","passed","Mon Oct 27 18:06:32 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request body without email, /api/v1/auth/login returns 400.","236","When request body without email, /api/v1/auth/login returns 400","Unit Tests","Mon Oct 27 18:06:28 GMT 2025","failed","Mon Oct 27 18:06:28 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request with invalid body, /api/v1/auth/login returns 400.","235","When request with invalid body, /api/v1/auth/login returns 400","Unit Tests","Mon Oct 27 18:06:28 GMT 2025","passed","Mon Oct 27 18:06:28 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request without body, /api/v1/account/change-password returns 400.","215","When request without body, /api/v1/account/change-password returns 400","Unit Tests","Mon Oct 27 18:06:30 GMT 2025","passed","Mon Oct 27 18:06:30 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request is valid, /api/v1/account/me returns 200 and valid response.","210","When request is valid, /api/v1/account/me returns 200 and valid response","Unit Tests","Mon Oct 27 18:06:32 GMT 2025","passed","Mon Oct 27 18:06:33 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request body without new password, /api/v1/account/change-password returns 401.","198","When request body without new password, /api/v1/account/change-password returns 401","Unit Tests","Mon Oct 27 18:06:32 GMT 2025","passed","Mon Oct 27 18:06:32 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
