"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","givenNewDepartmentWithEmptyName_whenSave_thenException()","","Wed Oct 29 06:04:30 GMT 2025","broken","Wed Oct 29 06:04:30 GMT 2025","","education.kub.backend.ce.domain.department.repository.DepartmentRepositoryTest","education.kub.backend.ce.domain.department.repository.DepartmentRepositoryTest","givenNewDepartmentWithEmptyName_whenSave_thenException"
"When request without body, POST /api/v1/account/change-password returns 400.","0","When request without body, POST /api/v1/account/change-password returns 400","","Wed Oct 29 06:04:32 GMT 2025","broken","Wed Oct 29 06:04:32 GMT 2025","","education.kub.backend.ce.domain.user.controller.AccountControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"","1","givenNew_whenSave_thenSuccess()","","Wed Oct 29 06:04:29 GMT 2025","broken","Wed Oct 29 06:04:29 GMT 2025","","education.kub.backend.ce.domain.term.repository.TermRepositoryTest","education.kub.backend.ce.domain.term.repository.TermRepositoryTest","givenNew_whenSave_thenSuccess"
"","2","givenNewDepartment_whenSave_thenSuccess()","","Wed Oct 29 06:04:29 GMT 2025","broken","Wed Oct 29 06:04:30 GMT 2025","","education.kub.backend.ce.domain.department.repository.DepartmentRepositoryTest","education.kub.backend.ce.domain.department.repository.DepartmentRepositoryTest","givenNewDepartment_whenSave_thenSuccess"
"","1","givenTwoNewWithSameLocation_whenSave_thenException()","","Wed Oct 29 06:04:31 GMT 2025","broken","Wed Oct 29 06:04:31 GMT 2025","","education.kub.backend.ce.domain.room.repository.RoomRepositoryTest","education.kub.backend.ce.domain.room.repository.RoomRepositoryTest","givenTwoNewWithSameLocation_whenSave_thenException"
"When request is valid, POST /api/v1/auth/logout returns 204.","4","When request is valid, POST /api/v1/auth/logout returns 204","","Wed Oct 29 06:04:31 GMT 2025","broken","Wed Oct 29 06:04:31 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LogoutTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"","1","givenNewWithBlankLocation_whenSave_thenException()","","Wed Oct 29 06:04:31 GMT 2025","broken","Wed Oct 29 06:04:31 GMT 2025","","education.kub.backend.ce.domain.room.repository.RoomRepositoryTest","education.kub.backend.ce.domain.room.repository.RoomRepositoryTest","givenNewWithBlankLocation_whenSave_thenException"
"","1","givenNewWithNegativeAcademicHours_whenSave_thenException()","","Wed Oct 29 06:04:32 GMT 2025","broken","Wed Oct 29 06:04:32 GMT 2025","","education.kub.backend.ce.domain.subject_activity.repository.SubjectActivityRepositoryTest","education.kub.backend.ce.domain.subject_activity.repository.SubjectActivityRepositoryTest","givenNewWithNegativeAcademicHours_whenSave_thenException"
"","5","givenNew_whenSave_thenSuccess()","","Wed Oct 29 06:04:26 GMT 2025","broken","Wed Oct 29 06:04:26 GMT 2025","","education.kub.backend.ce.integration.GroupStudentsTest","education.kub.backend.ce.integration.GroupStudentsTest","givenNew_whenSave_thenSuccess"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","1","When request body with empty new password, POST /api/v1/account/change-password returns 422","","Wed Oct 29 06:04:32 GMT 2025","broken","Wed Oct 29 06:04:32 GMT 2025","","education.kub.backend.ce.domain.user.controller.AccountControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
