"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","90","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 05:08:49 GMT 2025","passed","Wed Oct 29 05:08:49 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request with invalid access token header, POST /api/v1/auth/login returns 401.","86","When request with invalid access token header , POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:08:48 GMT 2025","passed","Wed Oct 29 05:08:48 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request without invalid access token header, GET /api/v1/account/me returns 401.","84","When request without invalid access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 05:08:51 GMT 2025","passed","Wed Oct 29 05:08:51 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","186","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Wed Oct 29 05:08:52 GMT 2025","passed","Wed Oct 29 05:08:52 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","98","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 05:08:49 GMT 2025","failed","Wed Oct 29 05:08:49 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request without body, POST /api/v1/account/recovery-password returns 400.","95","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 05:08:49 GMT 2025","passed","Wed Oct 29 05:08:49 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request is valid, POST /api/v1/auth/refresh returns 200.","1392","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 05:08:45 GMT 2025","passed","Wed Oct 29 05:08:46 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","336","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Wed Oct 29 05:08:50 GMT 2025","failed","Wed Oct 29 05:08:50 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request with empty body, POST /api/v1/account/change-password returns 400.","199","When request with empty body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:08:50 GMT 2025","failed","Wed Oct 29 05:08:50 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request without body, POST /api/v1/account/change-password returns 400.","208","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:08:49 GMT 2025","passed","Wed Oct 29 05:08:50 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
